Date,ID,n_adults,n_children,weekend_nights,week_nights,meal_plan,car_parking_space,room_type,lead_time,market_segment,repeated_guest,previous_cancellations,previous_bookings_Not Cancelled,avg_room_price,special_requests,status
2018-03-01,INN00222,2,0,0,1,Meal Plan 1,0,Room_Type 1,118,Offline,0,0,0,86,0,Not Cancelled
2018-09-05,INN00223,2,0,1,5,Meal Plan 1,0,Room_Type 1,56,Online,0,0,0,118.95,0,Not Cancelled
2018-06-10,INN00224,2,0,0,2,Meal Plan 1,0,Room_Type 1,107,Offline,0,0,0,130,1,Not Cancelled
2018-04-14,INN00225,2,0,1,3,Not Selected,0,Room_Type 1,70,Online,0,0,0,90.56,1,Not Cancelled
2018-04-01,INN00226,2,0,0,2,Meal Plan 1,0,Room_Type 1,76,Online,0,0,0,87.3,1,Not Cancelled
2018-05-27,INN00227,2,2,2,2,Meal Plan 1,0,Room_Type 6,144,Online,0,0,0,177.65,1,Cancelled
2017-09-19,INN00228,1,2,2,2,Meal Plan 1,0,Room_Type 6,4,Online,0,0,0,200.75,2,Not Cancelled
2018-03-18,INN00229,2,1,0,2,Meal Plan 1,0,Room_Type 1,15,Online,0,0,0,127,1,Not Cancelled
2018-02-05,INN00230,1,0,1,2,Meal Plan 1,0,Room_Type 1,32,Online,0,0,0,72.9,0,Cancelled
2018-05-07,INN00231,3,0,1,1,Meal Plan 1,0,Room_Type 4,49,Online,0,0,0,159.3,0,Cancelled
2018-05-12,INN00232,2,1,1,3,Meal Plan 1,0,Room_Type 1,77,Online,0,0,0,135.15,1,Not Cancelled
2018-10-28,INN00233,1,0,0,2,Meal Plan 1,0,Room_Type 1,22,Offline,0,0,0,90,0,Not Cancelled
2017-10-18,INN00234,2,0,1,0,Not Selected,0,Room_Type 1,0,Online,0,0,0,114,0,Not Cancelled
2018-06-21,INN00235,2,1,0,1,Meal Plan 1,1,Room_Type 1,58,Online,0,0,0,125.1,1,Not Cancelled
2017-08-14,INN00236,2,0,2,6,Not Selected,0,Room_Type 1,4,Online,0,0,0,95.13,1,Not Cancelled
2018-04-29,INN00237,2,0,0,2,Meal Plan 1,0,Room_Type 5,117,Online,0,0,0,105.84,0,Cancelled
2018-12-26,INN00238,2,0,1,3,Meal Plan 1,0,Room_Type 1,36,Online,0,0,0,102,0,Cancelled
2018-12-02,INN00239,2,0,2,2,Not Selected,0,Room_Type 1,35,Online,0,0,0,74.8,2,Not Cancelled
2018-04-24,INN00240,2,0,1,0,Not Selected,0,Room_Type 1,31,Online,0,0,0,94.5,0,Cancelled
2018-06-16,INN00241,2,0,2,4,Not Selected,0,Room_Type 1,79,Online,0,0,0,120.6,0,Not Cancelled
2017-10-09,INN00242,2,0,1,2,Meal Plan 1,0,Room_Type 1,1,Online,0,0,0,139.33,0,Not Cancelled
2017-09-03,INN00243,2,0,0,2,Meal Plan 1,0,Room_Type 1,21,Online,0,0,0,105,0,Not Cancelled
2018-09-14,INN00244,2,0,0,2,Not Selected,0,Room_Type 1,12,Corporate,0,0,0,100,1,Not Cancelled
2018-02-08,INN00245,2,0,1,0,Meal Plan 1,0,Room_Type 1,33,Online,0,0,0,80.3,1,Not Cancelled
2017-10-02,INN00246,1,0,0,2,Meal Plan 1,0,Room_Type 1,164,Offline,0,0,0,100,0,Not Cancelled
2018-03-24,INN00247,2,0,0,3,Meal Plan 1,1,Room_Type 1,78,Online,0,0,0,105.3,1,Not Cancelled
2018-05-31,INN00248,2,0,0,4,Meal Plan 1,0,Room_Type 4,18,Online,0,0,0,112.8,0,Cancelled
2018-08-15,INN00249,2,0,1,2,Meal Plan 1,0,Room_Type 1,21,Online,0,0,0,151,0,Cancelled
2017-11-09,INN00250,1,0,1,3,Meal Plan 1,0,Room_Type 1,0,Online,0,0,0,91,1,Not Cancelled
2018-08-13,INN00251,3,0,2,1,Meal Plan 1,0,Room_Type 4,152,Online,0,0,0,146.7,1,Cancelled
2017-10-02,INN00252,2,0,2,3,Meal Plan 1,0,Room_Type 1,43,Offline,0,0,0,58.4,0,Not Cancelled
2018-07-26,INN00253,2,0,0,4,Not Selected,0,Room_Type 1,177,Online,0,0,0,80.75,1,Cancelled
2018-05-21,INN00254,2,0,1,1,Not Selected,0,Room_Type 1,47,Offline,0,0,0,76.5,0,Not Cancelled
2018-09-07,INN00255,3,0,0,3,Meal Plan 1,0,Room_Type 4,57,Online,0,0,0,140.13,0,Not Cancelled
2017-11-15,INN00256,2,0,2,4,Not Selected,0,Room_Type 1,60,Online,0,0,0,76,1,Not Cancelled
2017-09-16,INN00257,2,0,0,1,Meal Plan 1,0,Room_Type 1,0,Online,0,0,0,200,0,Not Cancelled
2017-10-16,INN00258,2,0,0,2,Meal Plan 2,0,Room_Type 1,102,Online,0,0,0,101.5,0,Cancelled
2018-10-18,INN00259,2,0,0,3,Not Selected,0,Room_Type 1,71,Online,0,0,0,108,1,Not Cancelled
2018-07-23,INN00260,3,0,2,3,Meal Plan 2,0,Room_Type 4,111,Online,0,0,0,189,1,Not Cancelled
2018-06-11,INN00261,3,0,1,1,Meal Plan 1,0,Room_Type 4,1,Online,0,0,0,166,3,Not Cancelled
2018-01-16,INN00262,2,0,1,1,Not Selected,0,Room_Type 1,4,Online,0,0,0,67.5,0,Not Cancelled
2017-09-14,INN00263,2,0,1,3,Meal Plan 1,0,Room_Type 4,25,Online,0,0,0,78.54,1,Not Cancelled
2018-11-06,INN00264,1,0,2,2,Meal Plan 1,0,Room_Type 1,209,Online,0,0,0,152.1,1,Cancelled
2018-10-15,INN00265,1,0,2,1,Meal Plan 1,0,Room_Type 1,93,Online,0,0,0,115,0,Cancelled
2017-09-02,INN00266,2,0,2,5,Not Selected,0,Room_Type 1,53,Online,0,0,0,66.53,2,Not Cancelled
2017-08-12,INN00267,1,0,0,2,Meal Plan 1,0,Room_Type 1,1,Complementary,1,0,1,0,1,Not Cancelled
2017-08-23,INN00268,1,0,2,1,Meal Plan 1,0,Room_Type 1,4,Complementary,0,0,0,0,1,Not Cancelled
2018-12-29,INN00269,2,0,0,3,Meal Plan 1,0,Room_Type 1,302,Online,0,0,0,90.3,2,Cancelled
2018-04-15,INN00270,2,0,0,2,Meal Plan 1,0,Room_Type 1,122,Offline,0,0,0,85,0,Not Cancelled
2018-03-11,INN00271,1,0,0,1,Meal Plan 1,0,Room_Type 1,16,Corporate,0,0,0,75,0,Not Cancelled
2018-08-28,INN00272,2,0,2,4,Meal Plan 1,0,Room_Type 1,28,Online,0,0,0,115.37,1,Cancelled
2018-03-25,INN00273,2,0,1,2,Meal Plan 2,0,Room_Type 1,161,Online,0,0,0,130,0,Cancelled
2018-12-09,INN00274,3,0,0,2,Meal Plan 1,0,Room_Type 4,57,Online,0,0,0,126,2,Not Cancelled
2018-06-12,INN00275,2,0,1,0,Meal Plan 1,0,Room_Type 1,19,Online,0,0,0,94.35,1,Not Cancelled
2018-07-06,INN00276,3,0,2,4,Meal Plan 1,0,Room_Type 4,109,Online,0,0,0,118.46,4,Not Cancelled
2018-06-15,INN00277,1,0,0,2,Meal Plan 2,0,Room_Type 1,239,Online,0,0,0,90.6,0,Cancelled
2018-03-05,INN00278,1,0,2,1,Meal Plan 1,0,Room_Type 1,33,Online,0,0,0,82.9,2,Not Cancelled
2017-08-18,INN00279,2,0,0,3,Meal Plan 1,0,Room_Type 1,11,Online,0,0,0,95.33,1,Not Cancelled
2018-04-21,INN00280,3,0,2,5,Meal Plan 1,0,Room_Type 4,40,Online,0,0,0,135.64,1,Not Cancelled
2018-06-18,INN00281,3,0,1,1,Meal Plan 1,0,Room_Type 4,45,Offline,0,0,0,122.4,0,Not Cancelled
2018-05-09,INN00282,2,0,1,3,Not Selected,0,Room_Type 1,41,Online,0,0,0,116.1,0,Cancelled
2018-06-28,INN00283,2,0,0,4,Not Selected,0,Room_Type 1,167,Online,0,0,0,62.18,0,Cancelled
2018-03-09,INN00284,2,0,0,4,Not Selected,0,Room_Type 1,62,Online,0,0,0,63.75,0,Cancelled
2018-09-07,INN00285,1,0,1,4,Meal Plan 1,0,Room_Type 1,113,Online,0,0,0,118.8,0,Cancelled
2018-08-10,INN00286,2,0,0,2,Not Selected,1,Room_Type 1,1,Online,0,0,0,167,0,Not Cancelled
2018-05-13,INN00287,2,2,2,2,Meal Plan 1,0,Room_Type 6,84,Online,0,0,0,187.85,1,Not Cancelled
2018-04-24,INN00288,0,2,2,2,Meal Plan 1,0,Room_Type 1,68,Online,0,0,0,108.38,1,Cancelled
2018-09-07,INN00289,2,0,0,1,Meal Plan 1,0,Room_Type 2,9,Complementary,1,0,3,0,1,Not Cancelled
2018-10-28,INN00290,3,0,1,2,Meal Plan 1,0,Room_Type 1,245,Online,0,0,0,128.7,0,Cancelled
2018-03-17,INN00291,2,0,1,3,Meal Plan 1,0,Room_Type 1,80,Online,0,0,0,80.33,1,Not Cancelled
2018-08-22,INN00292,2,0,1,1,Meal Plan 1,0,Room_Type 1,7,Online,0,0,0,140,1,Cancelled
2017-08-08,INN00293,2,1,1,1,Meal Plan 1,0,Room_Type 1,128,Online,0,0,0,76.5,2,Not Cancelled
2018-05-01,INN00294,2,0,2,1,Meal Plan 1,0,Room_Type 1,100,Online,0,0,0,105.3,1,Not Cancelled
2018-04-03,INN00295,2,0,2,1,Meal Plan 1,0,Room_Type 1,118,Online,0,0,0,87.3,1,Cancelled
2018-11-01,INN00296,1,0,0,3,Meal Plan 1,0,Room_Type 1,166,Online,0,0,0,110,0,Cancelled
2017-09-04,INN00297,1,0,0,1,Meal Plan 2,0,Room_Type 1,41,Offline,0,0,0,83,0,Not Cancelled
2018-08-13,INN00298,2,0,2,2,Meal Plan 1,0,Room_Type 1,174,Online,0,0,0,99.45,1,Not Cancelled
2017-12-27,INN00299,2,1,2,1,Meal Plan 2,0,Room_Type 1,27,Offline,0,0,0,104.5,3,Not Cancelled
2018-11-16,INN00300,2,0,2,6,Meal Plan 1,0,Room_Type 1,2,Online,0,0,0,92.54,2,Not Cancelled
2018-10-13,INN00301,1,0,0,3,Meal Plan 1,0,Room_Type 1,37,Offline,0,0,0,95,0,Not Cancelled
2018-06-15,INN00302,1,0,0,2,Meal Plan 1,0,Room_Type 1,188,Online,0,0,0,130,0,Cancelled
2018-01-02,INN00303,2,0,2,1,Meal Plan 1,0,Room_Type 1,68,Offline,1,1,0,63,1,Not Cancelled
2018-10-28,INN00304,2,0,1,2,Meal Plan 1,0,Room_Type 4,189,Online,0,0,0,109.8,0,Cancelled
2018-05-16,INN00305,2,0,1,0,Meal Plan 1,0,Room_Type 1,10,Online,0,0,0,103,0,Not Cancelled
2018-02-20,INN00306,3,0,2,1,Meal Plan 1,0,Room_Type 4,19,Online,0,0,0,130,1,Not Cancelled
2018-03-23,INN00307,2,0,0,2,Meal Plan 1,0,Room_Type 1,61,Online,0,0,0,117,0,Cancelled
2017-12-29,INN00308,2,0,0,4,Meal Plan 1,0,Room_Type 4,95,Offline,0,0,0,60.5,0,Not Cancelled
2017-09-30,INN00309,2,0,0,1,Meal Plan 2,0,Room_Type 1,83,Offline,0,0,0,112.2,0,Not Cancelled
2018-08-01,INN00310,2,0,1,3,Meal Plan 1,0,Room_Type 1,37,Online,0,0,0,135.9,0,Cancelled
2018-07-25,INN00311,2,0,1,0,Meal Plan 1,0,Room_Type 1,19,Online,0,0,0,151,1,Cancelled
2018-09-16,INN00312,2,2,0,2,Meal Plan 1,0,Room_Type 6,22,Online,0,0,0,239,2,Not Cancelled
2017-12-26,INN00313,2,0,2,1,Meal Plan 1,0,Room_Type 1,22,Online,0,0,0,59.09,0,Not Cancelled
2018-07-09,INN00314,2,0,2,5,Meal Plan 1,0,Room_Type 1,151,Online,0,0,0,103.09,0,Cancelled
2018-02-28,INN00315,2,0,2,1,Meal Plan 1,0,Room_Type 1,26,Offline,0,0,0,87,0,Not Cancelled
2018-04-17,INN00316,3,0,1,0,Meal Plan 1,0,Room_Type 4,27,Online,0,0,0,137,0,Cancelled
2018-06-24,INN00317,2,0,0,2,Meal Plan 2,0,Room_Type 1,79,Offline,0,0,0,109,0,Not Cancelled
2018-06-06,INN00318,2,0,1,1,Meal Plan 2,0,Room_Type 1,247,Online,0,0,0,115,1,Cancelled
2018-07-17,INN00319,2,0,2,3,Meal Plan 1,0,Room_Type 4,189,Online,0,0,0,99.45,1,Not Cancelled
2018-08-18,INN00320,2,0,0,2,Meal Plan 2,0,Room_Type 1,320,Online,0,0,0,115,1,Cancelled
2018-02-22,INN00321,3,0,1,2,Meal Plan 1,0,Room_Type 4,27,Online,0,0,0,130,2,Not Cancelled
2018-05-22,INN00322,1,0,1,0,Meal Plan 1,0,Room_Type 1,51,Corporate,1,0,3,65,0,Not Cancelled
2018-06-17,INN00323,2,0,0,2,Meal Plan 1,0,Room_Type 1,245,Online,0,0,0,75,0,Cancelled
2018-07-08,INN00324,2,1,1,2,Meal Plan 1,0,Room_Type 1,52,Online,0,0,0,132.9,0,Cancelled
2017-10-18,INN00325,1,0,2,0,Meal Plan 1,0,Room_Type 1,13,Online,0,0,0,120,0,Not Cancelled
2018-11-11,INN00326,2,0,0,2,Not Selected,0,Room_Type 1,46,Online,0,0,0,79.2,1,Cancelled
2018-08-28,INN00327,3,0,2,1,Meal Plan 1,0,Room_Type 4,84,Online,0,0,0,159.3,0,Cancelled
2018-06-15,INN00328,1,0,0,2,Meal Plan 1,0,Room_Type 1,188,Online,0,0,0,130,0,Cancelled
2017-10-06,INN00329,2,0,0,3,Meal Plan 1,0,Room_Type 1,19,Offline,1,1,0,90,0,Not Cancelled
2018-05-27,INN00330,2,0,0,2,Meal Plan 1,0,Room_Type 4,67,Online,0,0,0,140.4,1,Not Cancelled
2017-08-11,INN00331,2,0,0,1,Meal Plan 1,0,Room_Type 1,0,Online,0,0,0,75,0,Not Cancelled
2017-07-17,INN00332,2,0,0,2,Meal Plan 2,0,Room_Type 1,273,Online,0,0,0,109,0,Cancelled
2017-07-25,INN00333,2,0,2,1,Meal Plan 2,0,Room_Type 1,110,Online,0,0,0,94.5,0,Cancelled
2017-12-15,INN00334,1,0,0,1,Meal Plan 1,0,Room_Type 1,0,Corporate,1,0,1,75,0,Not Cancelled
2017-10-23,INN00335,2,0,1,2,Meal Plan 1,0,Room_Type 4,32,Offline,0,0,0,75,1,Not Cancelled
2017-10-10,INN00336,2,0,2,1,Meal Plan 1,0,Room_Type 1,282,Offline,0,0,0,76.67,0,Not Cancelled
2018-10-02,INN00337,2,0,2,2,Meal Plan 1,0,Room_Type 1,38,Online,0,0,0,126,0,Not Cancelled
2018-07-23,INN00338,2,0,1,1,Not Selected,0,Room_Type 1,175,Online,0,0,0,85.5,1,Not Cancelled
2018-08-18,INN00339,2,0,0,3,Meal Plan 1,0,Room_Type 4,143,Online,0,0,0,140.7,0,Cancelled
2018-06-26,INN00340,2,0,2,2,Meal Plan 1,0,Room_Type 4,127,Online,0,0,0,103.7,1,Not Cancelled
2017-09-08,INN00341,1,0,0,1,Meal Plan 1,0,Room_Type 1,0,Online,0,0,0,142,0,Not Cancelled
2018-12-21,INN00342,2,1,2,5,Meal Plan 1,0,Room_Type 1,95,Online,0,0,0,103.7,3,Not Cancelled
2018-06-06,INN00343,1,0,1,2,Meal Plan 1,0,Room_Type 1,118,Offline,0,0,0,110,0,Not Cancelled
2018-11-10,INN00344,2,0,0,3,Meal Plan 1,0,Room_Type 1,45,Offline,0,0,0,75,0,Not Cancelled
2018-07-25,INN00345,3,0,1,1,Meal Plan 1,0,Room_Type 4,69,Online,0,0,0,137.7,0,Not Cancelled
2018-09-07,INN00346,2,0,0,1,Not Selected,0,Room_Type 1,57,Online,0,0,0,87.3,3,Not Cancelled
2018-08-24,INN00347,1,0,0,2,Meal Plan 1,0,Room_Type 1,5,Complementary,1,0,4,0,4,Not Cancelled
2017-08-14,INN00348,2,0,0,2,Meal Plan 2,0,Room_Type 1,39,Offline,0,0,0,101.5,0,Not Cancelled
2018-02-24,INN00349,2,0,0,1,Meal Plan 1,0,Room_Type 1,0,Online,0,0,0,97,1,Not Cancelled
2018-08-15,INN00350,3,0,1,1,Meal Plan 1,0,Room_Type 4,89,Online,0,0,0,150.3,1,Not Cancelled
2018-03-29,INN00351,2,0,0,4,Meal Plan 1,0,Room_Type 1,85,Online,0,0,0,82.45,0,Not Cancelled
2018-07-01,INN00352,1,0,0,1,Meal Plan 1,1,Room_Type 4,4,Corporate,1,0,3,103,1,Not Cancelled
2018-07-05,INN00353,1,0,2,6,Meal Plan 1,0,Room_Type 1,11,Online,0,0,0,145,0,Cancelled
2018-07-11,INN00354,1,0,1,1,Meal Plan 1,0,Room_Type 1,12,Online,0,0,0,145,1,Not Cancelled
2018-05-14,INN00355,2,0,2,2,Meal Plan 1,0,Room_Type 4,77,Online,0,0,0,134.85,1,Not Cancelled
2018-10-22,INN00356,2,1,1,1,Meal Plan 1,0,Room_Type 6,14,Online,0,0,0,168.25,1,Not Cancelled
2018-02-28,INN00357,1,0,2,1,Meal Plan 1,0,Room_Type 1,1,Online,0,0,0,60,0,Cancelled
2018-06-13,INN00358,2,0,1,3,Meal Plan 1,0,Room_Type 1,133,Offline,0,0,0,76,0,Not Cancelled
2017-08-10,INN00359,2,0,1,2,Meal Plan 1,0,Room_Type 1,3,Offline,0,0,0,63.5,1,Not Cancelled
2018-09-18,INN00360,2,0,2,0,Meal Plan 1,0,Room_Type 1,19,Offline,0,0,0,95,0,Not Cancelled
2018-09-03,INN00361,2,0,2,2,Meal Plan 1,0,Room_Type 4,86,Offline,0,0,0,90.95,3,Not Cancelled
2017-10-16,INN00362,2,0,0,2,Meal Plan 1,0,Room_Type 1,23,Online,0,0,0,98.4,2,Not Cancelled
2018-09-22,INN00363,2,0,0,1,Meal Plan 1,0,Room_Type 1,65,Online,0,0,0,135.9,1,Not Cancelled
2018-11-16,INN00364,2,0,0,2,Meal Plan 1,0,Room_Type 4,1,Online,0,0,0,130,1,Not Cancelled
2017-11-19,INN00365,2,0,0,1,Meal Plan 1,0,Room_Type 4,66,Online,0,0,0,81.9,2,Not Cancelled
2018-02-22,INN00366,3,0,1,4,Meal Plan 1,0,Room_Type 1,50,Online,0,0,0,78.85,1,Not Cancelled
2018-06-26,INN00367,2,0,2,3,Meal Plan 2,0,Room_Type 1,87,Online,0,0,0,141.3,0,Cancelled
2018-04-09,INN00368,2,0,1,1,Meal Plan 1,0,Room_Type 1,159,Offline,0,0,0,70,1,Not Cancelled
2018-08-13,INN00369,2,0,2,3,Meal Plan 2,0,Room_Type 1,39,Online,0,0,0,170.1,2,Not Cancelled
2018-10-23,INN00370,2,0,2,0,Meal Plan 2,0,Room_Type 1,386,Online,0,0,0,115,1,Cancelled
2017-12-29,INN00371,2,2,0,5,Meal Plan 1,0,Room_Type 6,22,Online,0,0,0,199,0,Not Cancelled
2018-07-10,INN00372,2,0,2,2,Meal Plan 1,0,Room_Type 4,102,Offline,0,0,0,82.45,0,Not Cancelled
2018-10-20,INN00373,4,0,0,3,Meal Plan 1,0,Room_Type 7,86,Online,0,0,0,192.86,1,Not Cancelled
2017-09-25,INN00374,2,0,2,2,Meal Plan 1,0,Room_Type 1,56,Offline,0,0,0,185,0,Not Cancelled
2018-12-10,INN00375,2,0,2,6,Meal Plan 1,0,Room_Type 1,36,Online,0,0,0,68.07,1,Not Cancelled
2018-10-04,INN00376,2,0,0,3,Meal Plan 1,0,Room_Type 1,50,Online,0,0,0,118.8,1,Not Cancelled
2018-10-27,INN00377,2,0,0,2,Meal Plan 1,0,Room_Type 4,115,Online,0,0,0,104.4,0,Cancelled
2018-03-23,INN00378,1,0,0,1,Meal Plan 1,0,Room_Type 1,0,Corporate,1,0,12,65,0,Not Cancelled
2018-03-03,INN00379,2,0,1,3,Not Selected,0,Room_Type 1,35,Online,0,0,0,71.1,0,Cancelled
2018-05-21,INN00380,2,0,2,1,Meal Plan 1,0,Room_Type 1,17,Offline,0,0,0,95,0,Not Cancelled
2018-09-13,INN00381,2,0,4,11,Meal Plan 1,0,Room_Type 4,237,Online,0,0,0,116.62,1,Cancelled
2018-09-07,INN00382,2,0,0,4,Meal Plan 1,0,Room_Type 1,125,Online,0,0,0,136,2,Not Cancelled
2018-12-02,INN00383,2,2,2,2,Meal Plan 1,0,Room_Type 6,32,Online,0,0,0,147.9,0,Cancelled
2018-09-18,INN00384,2,0,2,0,Not Selected,0,Room_Type 1,5,Offline,0,0,0,123.7,0,Not Cancelled
2018-06-19,INN00385,2,0,2,1,Meal Plan 1,0,Room_Type 1,91,Online,0,0,0,135.9,0,Cancelled
2017-10-16,INN00386,2,0,0,2,Meal Plan 2,0,Room_Type 1,102,Offline,0,0,0,109,0,Not Cancelled
2018-03-20,INN00387,3,0,2,1,Meal Plan 1,0,Room_Type 4,9,Online,0,0,0,186,1,Not Cancelled
2018-12-26,INN00388,3,0,1,3,Meal Plan 1,0,Room_Type 4,155,Online,0,0,0,115.6,1,Cancelled
2018-05-14,INN00389,2,2,0,1,Meal Plan 1,0,Room_Type 6,0,Online,0,0,0,221,0,Cancelled
2017-09-15,INN00390,1,0,0,3,Meal Plan 1,0,Room_Type 1,11,Corporate,0,0,0,65,0,Not Cancelled
2018-02-19,INN00391,1,0,0,1,Meal Plan 1,0,Room_Type 1,0,Corporate,0,0,0,80,0,Not Cancelled
2018-03-23,INN00392,2,1,1,4,Meal Plan 1,0,Room_Type 1,86,Offline,0,0,0,73.83,0,Not Cancelled
2018-10-18,INN00393,1,0,0,1,Meal Plan 1,1,Room_Type 1,18,Corporate,1,3,19,67,0,Not Cancelled
2018-03-04,INN00394,2,0,0,2,Meal Plan 1,0,Room_Type 1,58,Online,0,0,0,80.3,1,Not Cancelled
2018-04-30,INN00395,2,0,2,1,Not Selected,0,Room_Type 1,54,Offline,0,0,0,85,0,Not Cancelled
2018-07-23,INN00396,2,1,2,3,Meal Plan 1,0,Room_Type 1,25,Online,0,0,0,152.1,1,Cancelled
2017-09-09,INN00397,2,0,0,2,Meal Plan 1,0,Room_Type 1,107,Online,0,0,0,89.25,1,Not Cancelled
2018-09-28,INN00398,1,0,0,4,Meal Plan 2,0,Room_Type 1,100,Offline,0,0,0,110,0,Not Cancelled
2018-05-13,INN00399,2,0,1,2,Meal Plan 1,0,Room_Type 1,273,Online,0,0,0,95,0,Cancelled
2018-03-18,INN00400,2,0,0,1,Not Selected,0,Room_Type 1,29,Online,0,0,0,79,0,Not Cancelled
2018-08-12,INN00401,2,0,0,1,Meal Plan 1,0,Room_Type 1,221,Online,0,0,0,80,0,Cancelled
2018-10-01,INN00402,2,0,2,2,Meal Plan 1,0,Room_Type 1,213,Online,0,0,0,102.85,2,Cancelled
2018-09-09,INN00403,2,0,1,2,Meal Plan 1,0,Room_Type 1,198,Online,0,0,0,90,0,Cancelled
2018-01-29,INN00404,2,0,1,2,Meal Plan 1,0,Room_Type 2,81,Online,0,0,0,62.37,2,Not Cancelled
2018-04-08,INN00405,2,0,0,1,Not Selected,0,Room_Type 1,23,Online,0,0,0,98,0,Not Cancelled
2017-09-17,INN00406,2,0,0,3,Meal Plan 1,0,Room_Type 1,26,Online,0,0,0,117.67,1,Cancelled
2018-06-18,INN00407,2,0,2,1,Meal Plan 1,0,Room_Type 1,20,Online,0,0,0,141,1,Not Cancelled
2018-12-26,INN00408,2,1,1,3,Meal Plan 1,0,Room_Type 6,124,Online,0,0,0,156.61,2,Cancelled
2018-08-03,INN00409,3,0,0,3,Meal Plan 1,0,Room_Type 4,85,Online,0,0,0,152.1,0,Cancelled
2018-08-06,INN00410,2,0,0,1,Meal Plan 1,0,Room_Type 1,167,Online,0,0,0,105.3,0,Cancelled
2018-05-30,INN00411,2,0,1,3,Meal Plan 1,0,Room_Type 1,71,Online,0,0,0,119.85,1,Not Cancelled
2018-11-04,INN00412,2,0,0,2,Meal Plan 1,0,Room_Type 1,48,Online,0,0,0,97.2,2,Not Cancelled
2018-05-13,INN00413,1,0,0,1,Not Selected,0,Room_Type 1,37,Online,0,0,0,116.1,0,Not Cancelled
2018-05-29,INN00414,3,0,2,2,Meal Plan 1,0,Room_Type 4,76,Online,0,0,0,150.45,0,Cancelled
2018-01-20,INN00415,1,0,0,1,Meal Plan 1,0,Room_Type 1,13,Offline,0,0,0,71,0,Not Cancelled
2018-06-27,INN00416,1,0,1,0,Meal Plan 1,0,Room_Type 1,3,Complementary,0,0,0,0,0,Not Cancelled
2017-12-07,INN00417,2,0,1,2,Meal Plan 1,0,Room_Type 4,75,Offline,0,0,0,60,0,Not Cancelled
2018-04-05,INN00418,1,0,0,1,Meal Plan 1,0,Room_Type 1,5,Corporate,1,0,1,89,1,Not Cancelled
2018-10-23,INN00419,2,0,2,0,Meal Plan 2,0,Room_Type 1,386,Online,0,0,0,115,1,Cancelled
2018-05-02,INN00420,2,0,1,1,Meal Plan 1,0,Room_Type 1,180,Offline,0,0,0,100,1,Not Cancelled
2018-11-14,INN00421,2,0,1,3,Not Selected,0,Room_Type 1,122,Online,0,0,0,75.9,2,Cancelled
2017-10-02,INN00422,2,0,1,2,Meal Plan 1,0,Room_Type 1,224,Offline,0,0,0,65,0,Not Cancelled
2018-05-29,INN00423,2,0,2,2,Meal Plan 1,0,Room_Type 1,24,Online,0,0,0,104.55,2,Not Cancelled
2018-10-14,INN00424,1,0,2,2,Meal Plan 1,0,Room_Type 1,162,Online,0,0,0,115,0,Cancelled
2018-07-02,INN00425,3,0,1,1,Meal Plan 1,0,Room_Type 4,25,Online,0,0,0,187,0,Cancelled
2018-08-04,INN00426,1,0,0,1,Meal Plan 1,0,Room_Type 1,1,Online,0,0,0,115,0,Not Cancelled
2018-09-27,INN00427,2,0,0,4,Not Selected,0,Room_Type 1,236,Online,0,0,0,84.43,1,Cancelled
2018-04-08,INN00428,2,0,2,3,Meal Plan 1,0,Room_Type 1,120,Online,0,0,0,90.95,0,Cancelled
2018-03-24,INN00429,2,0,1,3,Meal Plan 2,1,Room_Type 4,12,Online,0,0,0,208,1,Not Cancelled
2018-09-03,INN00430,2,0,2,4,Meal Plan 1,0,Room_Type 1,224,Online,0,0,0,97.18,1,Cancelled
2017-10-21,INN00431,1,0,0,4,Meal Plan 2,0,Room_Type 1,33,Offline,0,0,0,79.11,0,Not Cancelled
2018-05-13,INN00432,2,0,0,2,Meal Plan 1,0,Room_Type 1,24,Complementary,0,0,0,0,0,Not Cancelled
2017-09-08,INN00433,2,0,0,1,Meal Plan 1,0,Room_Type 4,22,Online,0,0,0,120,1,Not Cancelled
2017-10-20,INN00434,2,0,0,3,Meal Plan 1,0,Room_Type 1,10,Online,0,0,0,126,1,Not Cancelled
2018-02-16,INN00435,2,0,0,2,Meal Plan 1,0,Room_Type 1,15,Online,0,0,0,91,1,Cancelled
2018-09-06,INN00436,2,0,0,5,Meal Plan 2,0,Room_Type 1,230,Online,0,0,0,137,0,Cancelled
2018-03-16,INN00437,2,0,0,4,Meal Plan 1,0,Room_Type 1,54,Offline,0,0,0,67.32,0,Not Cancelled
2017-10-23,INN00438,2,0,0,1,Meal Plan 1,0,Room_Type 1,45,Online,0,0,0,81.62,0,Not Cancelled
2018-10-24,INN00439,3,0,1,3,Meal Plan 2,0,Room_Type 4,63,Online,0,0,0,123.66,2,Not Cancelled
2018-08-06,INN00440,2,0,2,1,Not Selected,0,Room_Type 1,166,Online,0,0,0,94.5,1,Not Cancelled
2018-08-22,INN00441,2,0,1,4,Meal Plan 1,0,Room_Type 1,148,Online,0,0,0,96.3,0,Cancelled
2018-08-13,INN00442,2,0,2,1,Meal Plan 1,0,Room_Type 1,136,Online,0,0,0,88.01,1,Not Cancelled
2018-03-10,INN00443,2,0,1,3,Meal Plan 1,0,Room_Type 1,37,Online,0,0,0,81.9,2,Not Cancelled
